Id,Hazard,T1_V1,T1_V2,T1_V3,T1_V4,T1_V5,T1_V6,T1_V7,T1_V8,T1_V9,T1_V10,T1_V11,T1_V12,T1_V13,T1_V14,T1_V15,T1_V16,T1_V17,T2_V1,T2_V2,T2_V3,T2_V4,T2_V5,T2_V6,T2_V7,T2_V8,T2_V9,T2_V10,T2_V11,T2_V12,T2_V13,T2_V14,T2_V15
81607,1,5,18,1,W,H,Y,B,B,E,12,J,B,10,3,A,K,Y,45,8,N,17,A,2,37,1,12,1,Y,Y,E,2,6
81611,0,2,4,3,C,A,N,B,B,D,3,B,B,10,1,N,B,Y,66,11,N,9,C,2,37,1,18,5,Y,Y,C,2,3
81612,1,1,17,2,C,A,N,B,B,D,12,L,B,20,1,A,I,N,43,15,N,15,A,2,40,1,22,5,Y,N,D,5,2
81614,0,18,5,4,N,A,Y,B,B,D,3,B,B,10,1,A,B,N,16,7,N,16,E,2,25,1,1,1,Y,N,D,1,4
81615,1,13,11,6,N,C,Y,A,B,D,2,B,B,15,1,A,E,Y,79,15,Y,7,A,2,40,1,17,7,Y,N,E,4,2
81616,1,16,2,1,N,K,N,B,B,E,2,H,B,15,1,A,K,N,42,8,N,4,A,1,37,1,14,7,N,N,A,1,2
81619,1,18,7,3,N,B,N,B,B,D,3,A,B,10,1,C,I,N,31,9,N,13,A,1,31,1,13,3,N,N,A,1,4
81623,1,7,14,2,B,A,N,B,D,D,7,B,B,15,3,A,I,N,65,8,N,4,A,2,37,1,17,2,Y,N,E,2,1
81625,1,12,21,2,N,C,N,B,B,D,12,L,B,20,1,A,E,N,47,18,N,4,B,2,37,1,13,3,N,N,A,2,1
81627,0,17,4,3,B,B,N,B,B,D,3,B,B,20,1,A,B,N,39,9,N,9,C,2,40,1,24,7,Y,N,E,3,1
81629,0,13,18,4,B,H,N,B,B,D,3,B,B,15,1,A,A,N,35,17,Y,8,B,2,28,1,7,2,N,N,A,3,1
81632,1,7,19,5,N,K,N,B,B,E,7,H,B,20,2,A,J,N,63,6,N,16,A,3,37,1,4,5,N,N,C,3,12
81634,1,10,17,4,N,H,N,B,B,E,12,H,B,15,1,A,K,N,49,20,N,16,B,2,40,1,1,4,Y,N,E,2,1
81635,1,11,20,3,N,K,Y,B,B,E,12,H,B,20,3,A,R,N,44,12,N,4,A,3,34,1,2,4,Y,N,E,3,2
81637,1,4,8,5,E,C,Y,B,B,B,8,B,B,10,3,N,E,N,98,19,Y,15,E,3,31,1,1,7,Y,N,E,4,10
81638,1,5,18,1,B,K,Y,B,B,F,7,J,B,20,1,A,J,N,34,8,N,11,C,2,37,1,11,3,N,N,E,2,1
81639,1,8,7,5,N,K,Y,B,B,E,12,H,B,10,1,A,R,N,52,10,N,9,C,2,22,1,6,3,Y,N,E,7,1
81643,0,9,18,3,N,H,Y,B,B,E,3,H,B,20,1,A,K,N,12,8,Y,5,B,2,37,1,4,7,Y,N,E,3,1
81644,0,18,10,7,N,H,N,B,B,D,7,B,B,20,1,A,I,N,24,10,Y,8,E,2,37,1,2,4,Y,N,D,3,7
81645,0,10,13,1,N,K,N,B,B,E,3,H,B,20,1,A,M,N,39,14,Y,17,A,1,25,1,17,4,N,N,C,1,10
81646,1,13,7,2,N,K,Y,D,B,E,12,I,B,15,3,A,K,N,65,18,N,13,A,1,31,1,8,4,N,N,A,1,3
81649,0,18,3,2,W,I,N,B,B,E,3,J,B,15,3,F,K,N,33,7,Y,7,A,2,28,1,17,2,Y,N,E,4,2
81652,1,13,17,7,N,C,Y,B,B,D,8,L,B,20,1,A,A,N,92,25,Y,5,A,2,40,1,20,5,Y,N,E,4,3
81653,0,16,10,1,N,A,N,B,B,D,3,B,B,10,2,A,G,N,61,8,Y,3,B,1,40,1,2,3,Y,N,E,1,1
81654,1,16,14,2,B,I,Y,B,B,E,3,H,B,20,1,A,R,N,45,7,N,15,A,1,37,1,1,3,N,N,D,1,10
81655,1,2,22,2,N,H,N,B,B,E,3,N,D,20,1,A,R,N,46,17,N,7,B,2,34,1,22,2,Y,N,E,3,4
81656,1,5,1,1,N,K,Y,B,B,F,12,J,B,20,2,A,R,N,39,10,N,10,C,2,34,1,19,3,Y,N,E,2,2
81657,0,12,19,4,B,I,N,B,B,E,8,J,B,20,1,A,K,Y,74,16,N,15,A,2,40,1,1,5,Y,Y,C,2,3
81658,0,15,4,3,G,K,Y,B,B,E,8,J,B,10,1,A,R,N,64,12,N,17,A,2,25,1,20,3,Y,N,C,2,3
81659,1,13,1,1,B,K,N,B,B,E,2,H,B,15,1,A,N,Y,69,13,N,11,C,3,31,1,18,4,Y,Y,E,4,1
81660,1,8,15,4,N,K,Y,B,D,E,3,H,A,20,1,A,L,Y,81,9,N,7,A,2,40,1,17,6,Y,N,E,2,4
81662,1,12,10,2,N,C,N,B,B,D,8,L,B,5,1,A,E,N,11,18,Y,2,B,2,37,1,6,1,Y,N,B,2,1
81665,1,1,18,3,C,H,Y,B,B,E,12,J,B,20,2,A,K,N,30,17,N,8,B,2,25,1,21,5,N,N,E,2,1
81667,1,15,21,3,B,C,N,B,B,D,3,B,B,10,2,A,I,N,87,21,N,16,A,1,31,1,18,3,Y,N,C,1,10
81669,0,2,19,1,C,A,Y,B,B,D,8,B,C,20,3,A,B,N,58,16,N,2,B,3,40,1,25,1,Y,N,E,2,3
81670,0,10,4,3,N,C,N,B,B,D,3,B,B,10,1,A,A,N,18,12,N,3,B,1,31,1,20,2,N,N,E,1,1
81672,1,10,23,5,N,C,Y,B,B,D,8,L,B,15,1,A,D,Y,56,19,N,11,A,5,34,2,13,1,Y,Y,E,5,2
81673,1,5,14,4,C,B,N,B,C,D,3,L,B,15,1,C,E,N,82,8,N,13,A,2,40,1,13,7,Y,N,D,2,7
81676,1,7,17,3,B,A,N,B,B,D,7,E,B,10,3,A,I,N,47,10,Y,9,A,2,37,1,4,1,Y,N,C,3,2
81677,0,3,16,2,B,H,Y,D,B,E,12,H,B,20,1,A,K,N,27,16,Y,5,B,2,40,1,3,6,N,N,A,5,1
81679,1,10,17,6,N,K,Y,B,B,F,3,J,B,5,1,A,R,Y,65,14,Y,6,C,6,28,3,18,2,Y,Y,E,6,1
81680,0,16,7,5,N,B,N,B,C,D,8,B,B,5,1,A,I,N,66,11,N,4,B,2,34,1,4,7,Y,N,E,2,1
81681,1,1,19,2,C,A,N,B,B,B,2,L,D,15,1,A,A,N,20,22,N,11,A,2,34,1,21,5,N,N,B,2,1
81682,1,13,23,3,N,A,Y,B,B,D,3,L,B,10,1,A,I,Y,75,25,N,9,B,2,37,1,2,5,Y,Y,E,2,1
81683,1,4,13,4,N,C,N,B,B,D,3,B,B,10,3,A,B,N,94,10,Y,15,A,2,40,1,13,3,Y,N,D,2,3
81686,0,8,6,2,W,H,N,B,B,D,7,B,B,10,1,A,E,N,47,21,N,15,B,3,37,1,15,6,Y,N,C,3,1
81687,1,8,7,5,B,I,Y,B,B,E,12,J,B,10,1,A,K,N,89,11,Y,14,A,3,25,1,11,7,Y,N,D,3,11
81689,1,16,10,7,B,B,N,B,B,D,3,B,B,10,1,A,B,Y,97,9,N,16,A,2,28,1,10,5,Y,N,E,2,8
81691,1,9,11,7,B,H,N,B,B,D,12,B,B,20,2,A,C,N,75,15,Y,9,B,2,31,1,18,1,N,N,A,4,1
81692,0,1,21,7,N,B,N,B,B,D,3,L,D,15,1,A,I,N,48,20,N,6,B,2,40,1,23,6,Y,N,E,2,3
81693,1,4,20,1,W,K,Y,B,B,E,3,J,C,10,1,A,K,Y,100,8,N,14,C,1,37,1,2,5,Y,Y,E,1,1
81694,1,10,22,5,N,K,N,D,C,E,8,J,B,20,1,A,J,N,33,21,Y,11,A,3,40,1,18,7,Y,N,E,3,5
81695,1,16,3,2,N,C,N,B,B,D,12,B,B,10,3,A,I,N,79,6,N,4,B,2,22,1,1,5,Y,N,C,2,1
81696,1,10,16,1,N,K,Y,B,B,E,7,J,B,15,1,A,N,N,49,15,Y,11,A,3,40,1,14,6,Y,N,E,3,5
81697,0,5,17,2,S,A,Y,B,B,B,8,B,B,15,3,A,E,N,92,9,Y,17,B,1,34,1,5,3,Y,N,E,1,1
81698,1,9,19,4,B,K,N,B,A,E,8,H,B,15,1,A,O,N,44,12,Y,13,A,1,40,1,5,1,Y,N,E,1,4
81699,1,14,19,2,E,B,Y,B,D,D,12,B,B,10,1,A,I,N,64,13,N,17,A,3,31,1,19,3,N,N,A,3,2
81700,1,10,3,2,N,K,N,B,B,E,2,H,B,15,1,A,R,N,22,10,N,10,A,2,40,1,18,6,Y,N,E,2,2
81701,1,16,17,3,B,A,Y,B,B,D,2,B,B,10,2,A,I,N,44,9,Y,9,A,1,28,1,21,7,Y,N,E,2,6
81702,1,7,17,4,B,A,N,B,B,D,8,B,B,10,1,A,B,N,34,8,N,17,A,1,22,1,12,6,Y,N,C,1,1
81704,1,12,23,3,N,H,Y,B,B,E,12,H,B,10,1,A,R,N,14,17,Y,10,B,2,40,1,4,7,N,N,A,3,1
81705,1,8,18,1,N,A,N,B,B,C,8,L,B,15,1,A,B,N,82,11,Y,5,A,2,34,1,20,2,Y,N,C,2,6
81706,1,7,8,5,B,A,Y,B,B,D,8,B,B,10,1,A,B,N,86,10,N,5,A,2,37,1,15,3,N,N,A,4,2
81711,1,16,7,1,N,K,N,B,D,E,8,H,C,20,1,A,K,N,95,12,N,15,A,1,40,1,18,3,Y,N,E,1,2
81713,1,9,7,5,N,K,Y,B,B,F,2,H,B,10,1,A,K,N,70,14,N,14,A,1,34,1,3,3,N,N,E,1,7
81714,1,5,4,3,C,A,N,B,B,D,3,B,B,20,3,A,B,N,57,8,N,5,A,2,31,1,2,6,Y,N,E,2,1
81715,1,14,21,3,E,K,Y,B,B,E,12,J,B,10,3,A,K,N,19,20,N,5,A,1,28,1,14,5,Y,N,C,3,3
81717,0,5,15,5,C,A,N,B,B,D,3,B,B,15,1,A,B,N,41,10,Y,14,A,1,28,1,16,3,Y,N,E,1,6
81718,1,6,7,5,B,A,Y,B,B,B,3,B,B,15,3,A,B,N,43,10,Y,12,A,2,25,1,24,6,Y,N,E,2,5
81719,1,11,22,1,N,C,N,B,B,B,3,L,B,10,1,A,D,N,73,25,N,17,A,1,34,1,2,6,N,N,E,1,3
81720,1,16,17,8,E,K,Y,B,B,F,8,H,B,10,1,A,N,N,45,11,Y,16,A,2,31,1,6,1,N,N,A,2,2
81723,0,12,17,4,N,A,Y,B,B,D,8,B,B,20,2,A,B,N,48,15,N,17,B,2,28,1,9,6,Y,N,E,2,1
81728,1,8,1,1,N,C,N,B,B,D,2,B,B,10,1,A,B,N,62,11,N,6,C,2,40,1,3,3,Y,N,E,4,1
81730,1,10,22,3,N,C,Y,B,B,D,12,L,B,15,1,A,I,Y,33,14,Y,5,A,3,28,3,5,2,Y,Y,D,3,1
81735,1,11,13,5,N,H,Y,B,B,D,3,B,B,10,1,A,B,N,44,18,N,13,A,4,31,1,5,3,N,N,A,4,4
81736,0,16,3,2,N,C,N,B,D,D,3,B,B,10,1,A,I,N,83,10,N,15,A,2,40,1,8,6,N,N,D,3,3
81740,1,17,15,1,B,B,N,B,B,D,8,B,B,15,3,A,G,N,50,9,N,3,A,2,34,1,12,1,Y,N,E,4,1
81743,1,6,8,6,B,J,N,B,B,E,3,J,B,20,2,A,K,N,64,10,N,7,A,2,31,1,19,3,Y,N,E,2,3
81744,1,3,18,2,B,I,N,B,B,E,7,J,B,10,1,A,R,N,76,15,N,12,A,1,25,1,17,6,Y,N,C,1,8
81746,1,18,9,6,N,K,N,B,B,E,8,J,B,10,2,A,N,N,53,7,Y,9,A,1,28,1,17,5,Y,N,E,7,2
81748,1,16,17,1,N,K,Y,B,B,E,3,H,B,10,1,C,R,Y,65,9,Y,14,C,2,34,1,5,1,N,Y,E,4,1
81749,0,3,19,5,B,H,Y,B,B,D,8,L,B,10,1,A,I,N,95,15,Y,16,A,1,28,1,18,4,Y,N,E,1,11
81757,1,11,13,2,W,I,Y,B,B,E,3,J,C,20,2,A,K,N,24,17,Y,13,A,3,40,2,8,2,Y,N,E,5,3
81758,1,12,2,2,E,H,N,B,B,D,3,L,B,15,3,A,I,N,52,26,Y,6,B,2,31,1,5,1,N,N,A,4,1
81760,1,7,13,2,B,I,N,B,B,F,3,H,B,15,1,A,K,N,54,9,N,10,A,1,31,1,13,4,N,N,D,1,5
81761,1,13,13,3,N,A,N,B,B,D,8,B,B,15,1,A,I,N,57,10,Y,14,A,2,37,1,1,6,Y,N,C,2,3
81763,1,16,19,5,B,I,N,B,B,E,12,H,B,10,1,A,K,Y,44,9,N,15,A,2,40,1,1,7,N,Y,A,2,4
81765,1,7,12,2,B,A,N,B,B,D,12,L,B,20,3,A,I,N,46,7,N,11,A,2,25,1,25,1,Y,N,E,2,2
81769,1,5,19,4,S,I,Y,B,B,E,3,H,B,15,1,D,N,Y,94,10,N,22,A,1,37,1,17,1,Y,Y,C,1,2
81772,1,10,12,3,N,C,Y,B,C,D,2,L,B,10,3,A,I,N,20,21,N,9,A,4,25,1,21,4,Y,N,E,5,8
81773,1,19,8,6,B,C,Y,B,A,D,12,L,B,15,1,A,E,N,99,24,Y,20,A,1,34,1,5,5,N,N,A,1,12
81774,1,7,23,4,N,B,Y,B,B,B,3,B,B,20,1,S,I,N,82,12,N,5,B,2,40,1,2,4,N,N,A,2,1
81779,1,13,21,7,N,K,N,B,B,E,3,H,B,20,2,A,R,N,44,16,N,13,A,3,34,1,9,6,Y,N,D,6,10
81780,1,8,8,6,N,C,Y,D,B,B,7,B,B,20,1,A,I,N,82,12,N,16,A,2,40,1,12,7,Y,N,C,2,10
81781,1,3,7,5,E,B,N,B,B,D,3,L,B,15,1,A,E,N,87,17,N,8,A,2,31,1,17,7,N,N,A,4,5
81782,0,6,3,1,B,A,N,B,B,D,8,B,B,10,2,A,B,N,51,9,N,3,B,2,40,1,16,5,Y,N,C,2,1
81784,1,4,7,5,N,H,Y,B,B,D,8,B,B,20,3,A,I,N,23,9,Y,11,A,2,34,1,22,4,Y,N,E,2,4
81785,0,6,15,2,B,K,N,B,B,E,8,H,B,15,3,A,R,N,40,8,Y,7,A,2,40,1,10,6,Y,N,E,5,3
81787,1,11,18,5,N,C,N,B,B,D,2,L,B,10,1,N,I,N,27,15,Y,7,A,4,22,1,16,5,Y,N,E,4,3
81790,0,5,5,2,B,A,N,B,B,D,8,B,B,10,1,A,B,N,60,11,N,15,A,2,28,1,10,3,Y,N,E,2,1
81794,1,10,23,6,N,H,N,D,B,E,3,J,B,20,1,A,K,N,53,11,N,7,B,1,34,2,5,4,Y,N,E,1,1
81797,1,5,15,2,B,K,N,D,B,E,3,H,B,20,2,A,R,N,38,10,N,10,A,3,40,1,11,6,Y,N,E,3,9
81798,1,6,21,2,S,I,N,B,B,F,12,H,B,10,3,A,K,N,33,11,N,10,A,1,31,1,9,6,Y,N,E,1,1
81799,1,5,8,1,B,A,N,B,B,D,2,B,B,15,3,A,B,Y,83,9,Y,7,A,2,40,1,5,7,N,Y,E,2,6
81802,1,7,16,5,B,K,N,B,B,E,12,H,B,10,1,A,N,N,96,10,Y,13,A,3,40,1,15,7,Y,N,D,4,5
81805,0,9,19,2,N,H,Y,B,B,D,3,B,B,15,1,A,D,N,50,17,Y,2,A,1,37,1,18,4,N,N,A,3,2
81806,1,18,6,4,N,H,N,B,B,D,3,B,B,10,1,A,E,N,26,10,N,3,D,2,40,1,1,6,N,N,A,2,6
81811,0,8,6,4,N,H,N,B,B,D,3,B,B,10,1,A,B,N,85,14,N,4,A,2,31,1,21,7,N,N,A,2,2
81813,0,18,3,2,N,A,Y,B,B,D,3,B,B,20,1,A,A,N,23,6,Y,3,B,2,31,1,2,3,Y,N,E,2,1
81814,0,13,19,2,W,I,N,B,B,E,12,H,B,15,3,A,R,N,97,25,N,19,A,1,28,1,13,7,Y,N,E,1,8
81815,1,18,22,4,N,H,N,B,B,D,12,B,B,20,1,A,A,N,43,17,Y,10,B,2,31,1,1,4,N,N,A,3,1
81817,0,6,16,4,B,A,Y,B,B,D,8,B,B,20,3,A,B,Y,99,8,N,21,A,2,40,1,18,3,Y,Y,E,6,11
81819,0,8,17,2,B,K,Y,B,B,E,8,J,B,15,2,A,K,N,86,15,N,19,A,1,34,1,1,6,Y,N,E,1,2
81820,0,14,13,2,N,H,N,B,B,D,12,B,B,15,3,S,I,N,72,9,N,12,A,1,40,1,11,6,N,N,A,1,9
81822,1,9,10,7,N,B,N,B,B,D,7,A,B,20,1,A,F,N,66,9,N,15,D,1,40,1,1,3,Y,N,E,1,1
81823,0,9,18,3,B,H,N,C,B,E,8,H,B,10,1,A,K,N,45,12,N,4,B,2,25,1,15,3,N,N,A,3,1
81825,1,12,22,5,N,K,N,B,B,E,8,H,B,20,1,A,K,N,75,12,Y,16,A,2,28,1,16,2,Y,N,C,2,1
81828,1,12,20,1,N,C,N,B,B,D,12,L,A,15,1,A,F,N,42,16,N,2,B,2,25,1,19,1,Y,N,E,2,1
81831,1,15,19,2,N,C,N,B,B,D,8,B,B,15,2,C,I,N,39,8,Y,12,A,2,37,1,19,7,Y,N,C,6,12
81838,1,2,13,4,C,A,Y,B,B,C,7,B,B,20,2,N,C,N,45,17,N,5,B,2,22,1,22,3,Y,N,E,4,6
81841,1,9,18,6,W,I,N,B,B,E,3,H,B,15,1,A,K,N,48,10,N,18,A,1,31,1,6,6,N,N,A,1,12
81842,0,6,18,2,B,A,N,B,B,B,7,B,B,15,3,A,B,N,59,10,N,3,A,2,40,1,18,4,Y,N,E,2,1
81843,0,8,6,4,N,K,Y,B,B,E,2,H,B,20,1,A,R,N,36,15,N,7,A,2,22,1,20,5,N,N,A,5,2
81845,1,7,18,2,B,H,N,B,B,E,8,H,B,15,3,A,R,N,69,9,N,4,B,1,22,1,17,7,Y,N,E,1,1
81848,1,15,18,3,N,H,Y,B,B,D,12,B,B,10,1,A,D,N,44,11,N,4,A,1,31,1,19,1,Y,N,D,2,5
81856,0,3,18,5,B,I,Y,B,B,F,7,H,B,10,0,A,K,N,83,11,N,19,A,2,40,1,4,4,N,N,A,2,12
81857,0,11,22,2,E,H,Y,B,B,D,3,L,B,10,1,A,I,N,60,39,Y,9,A,6,22,2,21,6,Y,N,E,7,2
81858,1,1,19,2,C,H,N,B,B,E,3,J,B,10,2,A,R,N,28,11,Y,5,D,2,25,1,21,1,N,N,E,4,1
81859,0,7,15,5,B,I,N,B,D,F,12,I,B,10,3,A,M,N,75,9,N,18,A,2,34,1,24,2,Y,N,E,2,11
81860,1,6,14,3,N,K,Y,B,B,E,12,H,B,5,3,A,R,Y,70,10,Y,15,A,3,28,1,23,6,Y,Y,E,3,8
81866,0,2,24,4,C,B,Y,B,B,D,12,F,B,15,1,A,I,N,59,13,N,8,D,2,31,1,25,1,Y,N,E,2,1
81868,0,6,18,1,N,K,Y,C,B,E,2,J,C,10,1,A,K,N,52,10,N,13,A,2,34,1,21,3,Y,N,E,2,4
81869,1,7,8,1,E,H,N,B,B,E,12,I,B,10,3,A,K,N,95,12,N,8,B,2,31,1,4,3,N,N,E,2,1
81870,1,7,4,3,B,K,N,B,B,E,7,J,B,20,1,A,L,Y,31,8,N,4,C,2,31,1,16,4,Y,Y,E,2,2
81871,1,14,5,1,W,I,Y,B,B,E,8,H,B,20,3,A,K,N,87,10,N,6,A,2,25,1,17,3,Y,N,E,2,2
81876,1,8,6,4,N,H,Y,B,B,B,8,B,B,20,1,A,B,N,68,20,Y,10,A,3,28,1,20,1,Y,N,E,3,5
81878,1,8,5,4,N,C,Y,B,B,D,3,B,B,20,1,A,I,N,68,14,Y,9,A,2,31,1,2,7,Y,N,E,2,3
81879,0,7,5,4,B,A,N,B,B,B,2,B,B,20,3,A,B,N,90,11,N,7,C,2,31,1,5,5,Y,N,E,2,1
81881,1,16,16,2,N,H,N,B,B,D,8,B,B,20,1,A,A,N,30,10,N,12,A,2,28,1,17,4,N,N,A,2,3
81882,1,11,23,7,N,K,Y,B,B,E,3,J,B,10,1,A,R,N,87,19,N,10,A,1,40,1,19,4,N,N,A,1,3
81884,0,8,18,5,B,C,Y,B,B,D,3,B,B,10,3,A,I,N,90,14,N,11,A,2,37,1,2,1,Y,N,E,2,3
81885,0,15,19,1,B,I,N,D,B,E,7,M,B,10,1,A,K,N,49,12,N,6,A,2,37,1,21,5,N,N,C,3,2
81887,1,12,22,5,N,K,N,B,B,E,8,J,B,10,1,A,J,N,8,16,Y,7,A,2,28,1,5,5,N,N,A,2,2
81888,0,8,19,1,N,K,N,B,B,E,12,H,B,20,1,A,M,N,26,15,N,6,A,1,37,1,1,6,Y,N,E,2,1
81890,1,9,15,4,N,K,N,B,B,E,3,J,B,10,3,A,P,N,100,9,N,16,A,2,37,1,14,4,Y,N,D,2,5
81893,1,4,9,5,H,K,Y,B,B,E,7,H,B,15,1,A,L,N,16,10,N,11,A,2,37,1,20,3,N,N,E,1,2
81897,1,7,13,5,B,H,N,B,B,E,12,J,D,10,1,A,N,N,94,9,N,13,B,2,37,1,17,6,Y,N,E,2,1
81898,1,5,6,4,C,A,Y,B,B,D,7,B,B,10,1,N,B,N,31,8,Y,4,B,2,40,1,13,4,N,N,A,2,1
81899,0,19,19,2,B,I,Y,B,B,E,8,H,B,15,1,D,N,Y,61,14,N,13,A,3,28,1,21,6,Y,Y,E,3,9
81901,0,19,8,4,W,C,Y,B,B,D,7,L,B,20,1,A,E,N,82,21,N,17,A,1,34,1,17,4,N,N,D,1,11
81902,0,3,19,3,N,K,Y,B,B,E,3,H,B,20,1,A,M,Y,93,16,N,11,C,2,34,1,20,7,Y,Y,E,2,1
81904,1,8,6,4,W,I,Y,B,D,E,8,H,B,20,1,A,K,N,38,19,Y,12,A,1,40,1,21,4,Y,N,C,1,2
81906,0,12,22,4,E,K,Y,B,B,E,3,H,B,15,1,D,N,N,11,22,N,16,A,1,40,1,16,3,Y,N,D,1,10
81907,1,5,1,1,N,D,Y,B,A,D,8,B,C,10,1,C,I,N,44,12,N,15,C,2,40,1,12,5,Y,N,E,2,1
81909,1,8,17,5,N,H,Y,B,B,B,12,B,B,20,1,A,B,N,86,17,Y,10,A,2,28,1,5,1,Y,N,C,2,8
81912,1,10,19,1,N,H,N,B,B,D,8,L,C,5,1,A,A,N,20,20,N,12,A,2,40,1,6,7,Y,N,E,3,3
81915,1,11,20,2,N,K,N,B,B,E,2,J,B,10,1,A,R,N,25,13,N,16,A,2,34,1,24,7,Y,N,E,2,8
81919,0,1,19,6,C,A,N,B,B,D,3,F,B,10,1,A,B,N,28,21,Y,8,A,2,25,1,21,6,N,N,E,2,1
81921,1,13,21,2,B,C,N,B,A,D,8,L,B,15,3,A,A,N,37,25,Y,6,A,1,37,1,5,4,Y,N,D,2,4
81923,0,19,2,2,N,C,Y,D,B,D,12,B,D,5,1,A,B,N,38,12,N,6,A,2,37,1,8,6,Y,N,E,2,2
81924,1,8,19,5,W,C,N,B,B,D,12,B,B,10,1,A,I,N,96,12,N,13,A,4,25,1,18,1,Y,N,C,4,4
81926,1,3,8,2,N,K,Y,B,B,E,8,H,B,20,1,A,J,N,20,12,N,14,A,2,31,1,21,7,Y,N,E,2,4
81927,0,16,2,1,N,B,N,B,D,D,7,B,B,15,1,A,B,Y,52,9,N,4,A,2,31,1,15,7,Y,Y,C,2,2
81929,1,9,19,3,N,K,N,B,B,E,7,H,B,10,1,A,R,N,44,12,N,11,A,3,31,1,17,4,N,N,A,4,9
81930,1,7,21,2,N,K,N,B,B,E,7,H,B,15,1,A,R,N,68,11,N,7,A,3,40,1,4,3,Y,N,D,5,4
81931,1,1,19,2,N,H,Y,B,B,F,8,H,B,20,1,A,R,N,20,19,Y,9,D,1,34,1,21,6,N,N,B,1,9
81932,1,6,7,2,N,A,N,B,B,D,3,B,B,20,1,A,I,Y,66,11,N,6,A,2,40,1,23,3,Y,Y,E,2,1
81937,0,7,7,5,B,K,N,B,B,E,3,H,B,10,2,A,R,Y,82,7,N,11,A,2,22,1,17,6,Y,Y,E,2,3
81939,1,11,6,3,N,K,Y,B,B,E,8,H,B,20,2,A,R,N,50,20,N,8,A,1,34,1,14,6,N,N,A,1,3
81940,1,10,16,4,N,K,N,B,B,E,12,H,B,10,1,A,N,N,26,10,Y,13,A,2,34,1,1,6,Y,N,C,2,10
81942,0,16,3,2,G,K,N,B,B,E,2,H,A,10,1,C,K,N,62,12,Y,13,A,2,40,1,1,6,Y,N,E,2,1
81944,1,7,8,1,B,I,Y,B,B,E,2,H,B,10,1,A,K,N,38,8,Y,9,A,2,40,1,21,3,Y,N,D,4,6
81945,1,17,5,3,G,B,N,D,B,B,8,B,B,5,1,A,B,N,88,12,N,13,A,2,25,1,15,3,Y,N,E,2,4
81946,1,14,12,4,W,K,N,B,B,E,7,H,B,20,1,A,K,N,85,15,N,14,C,1,31,1,2,3,Y,N,E,1,1
81948,0,8,17,6,N,K,N,B,B,E,3,H,B,5,0,A,K,N,21,12,N,8,A,3,28,1,1,6,N,N,A,3,5
81950,1,11,12,3,N,C,Y,B,B,D,3,L,B,10,1,A,I,N,50,10,N,22,A,2,31,1,16,5,Y,N,E,2,5
81956,1,8,19,5,B,H,Y,B,B,E,12,H,B,15,2,A,R,N,24,12,N,10,B,1,25,1,13,1,Y,N,C,2,1
81957,0,5,5,4,B,A,N,B,D,D,12,B,B,20,2,A,I,Y,47,6,N,12,A,2,40,1,18,6,Y,Y,E,2,2
81958,0,12,23,2,N,C,N,B,B,D,2,L,B,15,1,A,E,N,71,18,N,17,A,3,40,1,6,3,Y,N,E,3,8
81959,1,15,16,1,N,C,N,B,B,D,8,B,B,20,1,A,I,N,22,13,Y,8,B,2,31,1,7,5,Y,N,C,4,1
81960,1,10,19,2,N,H,Y,B,C,E,12,J,B,15,1,A,P,N,40,12,N,7,B,2,34,1,19,4,Y,N,D,2,1
81962,1,16,13,2,B,H,Y,B,B,E,12,H,B,15,1,C,R,N,39,8,Y,3,B,2,37,1,1,6,Y,N,D,2,1
81963,1,5,18,4,N,K,N,B,B,E,8,H,B,10,1,A,R,Y,66,8,N,21,A,2,25,1,14,4,Y,Y,C,2,3
81964,1,17,13,2,N,H,N,A,B,E,12,J,B,10,1,A,K,N,50,9,N,14,B,2,25,1,2,1,Y,N,D,2,1
81965,0,15,15,3,N,K,N,B,B,E,7,H,B,10,1,A,K,Y,69,8,N,17,A,3,28,1,18,5,Y,Y,C,5,6
81967,0,6,14,1,B,H,N,B,A,E,7,H,B,15,3,A,R,N,28,12,N,6,B,1,40,1,10,4,Y,N,C,1,1
81970,1,11,21,1,W,H,N,B,B,E,8,I,B,10,1,A,R,N,77,21,N,8,A,2,37,1,1,2,Y,N,E,2,2
81971,0,4,5,4,B,K,N,B,B,E,12,J,B,15,3,A,R,N,52,8,Y,12,A,2,31,1,15,6,Y,N,C,2,4
81973,1,1,13,3,C,K,N,B,B,E,8,H,D,15,1,N,K,N,36,16,Y,16,A,3,28,1,21,6,Y,N,D,2,3
81975,0,19,9,6,B,B,Y,B,B,D,3,B,B,15,1,A,B,Y,76,9,N,16,A,2,31,1,4,3,N,Y,A,2,1
81977,1,12,8,4,N,H,N,B,D,E,8,N,B,15,1,A,R,N,48,12,N,7,B,2,34,2,1,6,Y,N,E,2,1
81979,1,6,12,4,B,H,N,B,B,F,3,H,B,20,1,A,K,N,68,9,N,16,B,1,37,1,19,6,N,N,A,1,1
81981,1,1,15,4,C,K,Y,B,B,E,3,H,B,15,1,S,K,N,19,18,Y,5,A,1,34,1,20,4,Y,N,C,4,1
81982,1,11,3,2,N,C,Y,B,B,D,3,L,B,10,1,A,I,Y,69,18,N,11,A,2,40,1,16,7,Y,Y,E,3,3
81985,1,17,16,1,N,A,N,B,B,D,12,B,B,20,1,C,D,N,40,8,N,19,A,1,31,1,16,4,N,N,A,2,8
